Id,TARGET
0,15.5625
1,9.97265625
2,22.109375
3,3.181640625
4,11.07421875
5,14.68359375
6,18.705078125
7,22.05078125
8,29.69921875
9,14.376953125
10,34.341796875
11,11.314453125
12,47.4765625
13,14.6484375
14,9.353515625
15,3.541015625
16,12.2890625
17,14.767578125
18,11.642578125
19,6.6875
20,7.98828125
21,10.765625
22,13.05859375
23,19.23828125
24,17.037109375
25,13.099609375
26,4.46875
27,0.134765625
28,14.298828125
29,7.65234375
30,9.220703125
31,5.94921875
32,9.55859375
33,7.84765625
34,12.109375
35,16.017578125
36,8.46875
37,10.880859375
38,4.09765625
39,7.03515625
40,13.33203125
41,27.833984375
42,31.71875
43,27.130859375
44,12.552734375
45,9.0078125
46,4.1953125
47,7.0546875
48,8.0390625
49,18.15234375
50,9.646484375
51,23.4375
52,18.62890625
53,15.0390625
54,4.890625
55,36.873046875
56,3.697265625
57,1.533203125
58,4.34765625
59,4.30859375
60,25.087890625
61,21.876953125
62,12.5625
63,2.984375
64,6.96484375
65,10.66796875
66,21.859375
67,19.087890625
68,5.501953125
69,10.55859375
70,15.583984375
71,11.744140625
72,9.248046875
73,12.47265625
74,10.20703125
75,37.384765625
76,6.20703125
77,33.404296875
78,13.421875
79,27.6796875
80,7.34375
81,7.998046875
82,8.791015625
83,20.103515625
84,7.30859375
85,5.017578125
86,26.2578125
87,15.484375
88,13.525390625
89,4.90625
90,9.798828125
91,19.7109375
92,4.322265625
93,11.212890625
94,9.921875
95,14.69921875
96,7.32421875
97,11.490234375
98,7.37109375
99,8.861328125
100,7.103515625
101,26.06640625
102,20.431640625
103,-2.77734375
104,17.4375
105,10.638671875
106,12.90234375
107,9.224609375
108,12.201171875
109,8.43359375
110,27.7734375
111,14.439453125
112,5.89453125
113,-1.302734375
114,38.390625
115,16.62109375
116,24.115234375
117,4.19921875
118,13.998046875
119,29.73046875
120,26.771484375
121,7.775390625
122,8.947265625
123,4.958984375
124,18.505859375
125,13.580078125
126,11.552734375
127,27.62890625
128,-4.087890625
129,18.900390625
130,13.544921875
131,10.8046875
132,11.36328125
133,6.62109375
134,25.5234375
135,19.48828125
136,11.45703125
137,3.2109375
138,9.724609375
139,15.78125
140,9.45703125
141,12.94921875
142,25.111328125
143,28.935546875
144,8.681640625
145,8.93359375
146,16.087890625
147,11.72265625
148,7.794921875
149,6.46484375
150,6.859375
151,9.919921875
152,2.17578125
153,12.662109375
154,9.705078125
155,6.416015625
156,15.83984375
157,19.021484375
158,7.62109375
159,7.5546875
160,21.916015625
161,16.16015625
162,16.443359375
163,12.89453125
164,25.51953125
165,16.67578125
166,16.4921875
167,19.48828125
168,11.78515625
169,7.412109375
170,33.984375
171,19.59765625
172,19.98046875
173,15.240234375
174,4.15234375
175,19.3125
176,12.46484375
177,12.248046875
178,9.56640625
179,11.154296875
