Id,TARGET
0,17.04585394102498
1,8.342363290951393
2,4.571531151129772
3,4.784350445812715
4,3.733980989950343
5,23.669030033920315
6,20.112773951853374
7,-2.074004955586304
8,-6.025313791984203
9,9.71195077885919
10,14.306604164862073
11,16.527098129344346
12,17.85754366574455
13,10.462413283906532
14,15.386033834066433
15,13.052137889592162
16,8.669662106969735
17,6.88027902629009
18,31.500860003890818
19,10.317620952990884
20,26.963425555765465
21,33.26244653310262
22,20.236466023419688
23,-3.759837200237566
24,10.13245898461581
25,32.10613148782754
26,35.97737842714069
27,3.9021294611536934
28,39.85569583294357
29,23.86360752157728
30,12.612478133592642
31,24.09722459340413
32,18.342353991031434
33,2.066087386750084
34,47.08976295904385
35,10.326581114385307
36,26.798098392164892
37,12.573767971434819
38,26.32261690802291
39,2.1160654088369633
40,8.201668830324813
41,12.190038912877979
42,21.55066841669849
43,5.170459178746942
44,13.24515107117381
45,8.777260229289466
46,35.14175655232088
47,1.7444356477505387
48,47.99305328067381
49,9.72748934921829
50,19.8147466331352
51,8.163897709146529
52,45.01994138944447
53,5.724787042346927
54,18.43980794100204
55,17.423228950863415
56,-3.3413969321541046
57,24.34452880475021
58,17.7288862138916
59,25.20700908142703
60,19.5768475000101
61,19.062237043796905
62,13.930939690061473
63,17.149527560300267
64,7.930859756958169
65,41.03984396822011
66,17.798602345686117
67,38.971873837479976
68,40.32406057210444
69,13.964256473247765
70,23.28330560502445
71,9.178093758259749
72,0.8654025500080493
73,19.10752763959926
74,32.00983927623488
75,25.14564652168746
76,30.72023587179245
77,-4.374886676475395
78,17.677735973503744
79,19.386353513566934
80,18.969968858499573
81,68.81965005774347
82,25.399679016667875
83,30.02801501305469
84,10.46815246057417
85,60.03929520590205
86,5.5508122043183725
87,22.33374617978173
88,16.13309533890614
89,6.125439621677689
90,19.026171851252666
91,15.938827539641963
92,23.189708770794795
93,7.187145918206571
94,15.489658255720522
95,13.81806896985486
96,53.04901120027738
97,15.794815600856525
98,8.702452565707404
99,44.07881053155984
100,11.613335577011416
101,7.285266146732127
102,19.45381411693535
103,9.967930090796086
104,20.43368607639945
105,7.6204129812274
106,8.27635795548095
107,47.575758926017414
108,8.699563567819379
109,10.022436129051027
110,20.093979601140443
111,-1.8710164773999587
112,14.78268504395526
113,12.693288087166021
114,14.244409380356318
115,29.89438407026816
116,20.24871570880351
117,72.39518798485415
118,20.211485920541026
119,8.945534186799819
120,4.313687456860022
121,16.922380196661965
122,30.874116950098063
123,32.447005133523064
124,68.84317514388437
125,5.635873688224244
126,23.79426692007038
127,9.71978751320893
128,10.233790472598498
129,10.788103555289677
130,12.906139806120919
131,3.8074326909188407
132,19.855948185984282
133,15.472019097828781
134,16.314709240038006
135,14.798036747219657
136,26.042570051388925
137,13.523831885041313
138,76.84846444438783
139,32.37423834991606
140,18.729234428522435
141,6.772142142370662
142,15.118442137426985
143,17.995030301492438
144,10.844692472499561
145,46.41844231743954
146,14.280613957959641
147,7.301696054823026
148,7.54296636881201
149,21.60899622001227
150,63.70242513550568
151,7.614008713486179
152,1.74684648751985
153,15.516732645057463
154,7.98068477261193
155,7.8376620087967925
156,10.361727444829476
157,18.236707084843758
158,11.360731774315003
159,11.609223570935933
160,29.970746934346835
161,21.85050327433668
162,2.473348603567974
163,6.247962417766686
164,7.719347984112659
165,22.750325612374027
166,32.60569396735569
167,28.602420092109558
168,4.792891770875302
169,-0.4714109033898488
170,4.5938695234852815
171,45.52581182654917
172,7.691872709772685
173,3.757941486385306
174,11.748037334402804
175,33.68799944382423
176,6.285359727988501
177,5.918747657852473
178,85.12625175831462
179,10.990041892437043
180,19.31543808855831
181,24.348255210408304
182,14.721728309069853
183,18.568118394482113
184,12.748591735485215
185,8.937884473892776
186,9.760621226305382
187,33.788359430181146
188,35.668492045368836
189,0.9686894265807418
190,66.82921053688905
191,4.295652249599474
192,7.125299437097066
193,10.780877700488256
194,33.50131334571372
195,21.920729642248897
196,32.09317452560918
197,21.688368707838354
198,52.101124034786935
199,35.936695889377845
200,18.445026236700286
201,19.40058334978643
202,15.45750205226204
203,10.337782867430303
204,15.690460094555768
205,13.302403807515761
206,8.410911471460057
207,21.909326181543033
208,22.964932164400253
209,11.270297403158446
210,7.12180966289224
211,4.492476530081532
212,12.882609449195401
213,15.10206345306675
214,3.0286496706341914
215,32.48615364727247
216,9.85402636259513
217,23.53320655969819
218,3.6096897051484973
219,11.43580324991901
220,24.799314496410304
221,24.707341299254157
222,35.973789484722815
223,13.252749932127225
224,22.03426597958865
225,17.087730028108844
226,7.050820489695946
227,26.13724839875315
228,10.37447062168058
229,-4.690970670224541
230,10.924699760384254
231,20.58699362139341
232,6.095664801187409
233,15.393791848659166
234,82.64549384377612
