Id,TARGET
0,15.014957
1,7.754395
2,27.773304
3,3.127569
4,11.561303
5,12.557117
6,16.83843
7,22.893438
8,35.97189
9,14.299844
10,13.840707
11,13.09566
12,44.160763
13,10.528088
14,10.34299
15,3.0134718
16,11.529857
17,8.575394
18,8.863238
19,7.4657817
20,9.868119
21,9.796884
22,10.887575
23,23.24701
24,19.553986
25,12.10003
26,4.6253963
27,0.46883065
28,14.208903
29,5.1322136
30,9.707648
31,6.5438232
32,7.24091
33,5.002775
34,11.2908745
35,17.944298
36,7.4509196
37,8.541004
38,2.7042272
39,6.326362
40,10.417468
41,34.69595
42,36.07556
43,37.607647
44,12.191588
45,8.610353
46,4.7536235
47,6.78046
48,8.489557
49,14.805173
50,8.108709
51,21.985167
52,18.856585
53,15.1662655
54,5.534295
55,34.53856
56,3.6886256
57,3.1127083
58,5.115775
59,5.9854984
60,19.08374
61,19.145847
62,16.74619
63,2.3376753
64,7.065642
65,11.211037
66,20.488577
67,16.727253
68,5.825482
69,12.298052
70,16.838282
71,11.554913
72,8.592501
73,10.320018
74,7.966143
75,36.745564
76,3.2480557
77,35.97559
78,9.687667
79,29.841288
80,4.7026277
81,6.1324153
82,5.4276676
83,26.865337
84,7.7427425
85,5.3402367
86,33.815742
87,11.345725
88,10.12629
89,5.2774515
90,7.7856765
91,16.698788
92,3.8271155
93,8.967229
94,7.4384103
95,16.210917
96,5.158259
97,11.7699
98,5.9121747
99,8.01946
100,7.409793
101,29.26152
102,24.076754
103,4.4950294
104,17.196638
105,9.721374
106,11.957067
107,8.862195
108,9.739796
109,7.045579
110,20.139818
111,13.791523
112,5.914973
113,-1.4120035
114,33.14434
115,16.124458
116,23.022476
117,3.9858003
118,12.465228
119,37.80076
120,22.879421
121,7.8850164
122,7.0635366
123,3.7151525
124,17.58329
125,14.223217
126,11.951729
127,31.740881
128,4.568717
129,16.519287
130,14.120914
131,8.870838
132,11.337738
133,7.5537863
134,24.8735
135,23.127707
136,12.424261
137,2.9169803
138,7.409248
139,14.756513
140,10.82866
141,11.406599
142,30.077332
143,37.033604
144,8.583871
145,7.537586
146,17.733622
147,9.551268
148,6.782637
149,5.314093
150,5.6206427
151,8.322298
152,6.135021
153,17.79789
154,10.320859
155,5.8096104
156,20.32938
157,20.406137
158,7.486055
159,4.991407
160,23.178343
161,8.576253
162,19.30116
163,9.800078
164,33.51651
165,18.061077
166,15.60917
167,18.710606
168,9.832357
169,3.118805
170,39.662876
171,21.761623
172,22.829746
173,10.118809
174,10.649063
175,20.72396
176,11.858419
177,10.394455
178,9.629005
179,7.173158
180,2.7276719
181,7.0260696
182,11.361271
183,40.77823
184,4.9635754
185,33.91075
186,11.503269
187,20.440083
188,14.768983
189,12.913462
190,7.996956
191,6.3875484
192,9.5432205
193,5.8096104
194,31.714983
195,6.3646426
196,7.92367
197,13.772455
198,8.515243
199,19.376715
200,1.6477323
201,6.835612
202,12.345322
203,41.392033
204,4.503196
205,12.684242
206,8.34606
207,10.855791
208,13.345044
209,9.6385
210,16.112759
211,7.9649973
212,12.597539
213,13.980932
214,10.373583
215,28.436495
216,21.839355
217,35.58739
218,6.795118
219,16.774704
220,14.640319
221,6.3508496
222,29.199402
223,5.872892
224,20.735113
225,25.236517
226,5.271634
227,24.785723
228,13.173256
229,10.204615
230,12.419297
231,11.878998
232,16.123436
233,7.5722814
234,9.234283
235,26.426897
236,14.248875
237,46.116222
238,12.073306
239,17.572412
240,7.450054
241,22.206125
242,2.077683
243,23.23613
244,46.90067
245,11.582081
246,4.659876
247,10.270858
248,15.00652
249,20.553253
250,1.741667
251,8.729729
252,9.030343
253,14.935279
254,1.6953257
255,4.8442473
256,7.592881
257,14.019719
258,5.964721
259,9.926502
260,19.81733
261,5.3731556
262,22.007135
263,13.887449
264,8.204005
265,10.510332
266,24.633533
267,12.972603
268,8.82111
269,6.816143
270,3.2365806
271,33.691456
272,28.235167
273,22.400045
274,20.318579
275,11.588517
276,2.1013985
277,3.5438259
278,21.932024
279,9.545549
280,19.985247
281,22.066784
282,11.914292
283,27.93687
284,36.124184
285,10.849621
286,21.930212
287,8.743407
288,13.762793
289,6.504075
290,10.393688
291,7.6073623
292,4.959092
293,13.822637
294,6.700282
295,5.064497
296,5.500796
297,9.720223
298,5.490535
299,18.286135
300,6.6421833
301,5.031632
302,11.423668
303,8.464013
304,9.637093
305,11.2426405
306,8.910718
307,21.143494
308,5.8096104
309,17.70741
310,2.7536244
311,-0.10506627
312,29.563885
313,27.659107
314,6.974846
315,9.604727
316,8.277115
317,19.121958
318,7.7546673
319,7.650858
320,12.366414
321,4.53058
322,6.331929
323,6.5202413
324,18.719791
325,6.424102
326,25.901743
327,17.668104
328,15.87421
329,16.35539
330,4.6637444
331,28.311977
332,14.717117
333,6.984638
334,7.5157804
335,8.053105
336,3.7529469
337,7.869201
338,2.7627654
339,11.970419
340,27.523745
341,15.94017
342,1.2241013
343,2.5244732
344,19.877403
345,18.340998
346,30.57482
347,12.680272
348,7.20688
349,12.373331
350,3.1416552
351,8.657265
352,10.842699
353,11.865163
354,34.718075
355,13.632435
356,10.050764
357,7.4365234
358,6.3218493
359,38.64443
360,22.585308
361,21.953016
362,5.768565
363,8.923143
364,19.606771
365,32.92929
366,48.507355
367,6.891711
368,5.0524383
369,6.337723
370,13.268931
371,21.085382
372,16.821152
373,8.14946
374,4.1617336
375,6.38011
376,8.649185
377,9.982688
378,10.376108
379,9.119489
380,10.204354
381,7.5109043
382,20.635523
383,7.1044517
384,20.283209
385,0.75103194
386,15.616262
387,37.503384
388,31.010532
389,4.415514
390,7.3352547
391,5.252084
392,11.133645
393,23.844318
394,8.991995
395,29.305452
396,5.4705796
397,25.184425
398,13.642011
399,50.36472
400,4.7083325
401,37.650875
402,22.594143
403,7.42577
404,11.312014
405,8.915536
406,7.3290668
407,14.27339
408,7.019622
409,13.674512
410,13.530817
411,9.160307
412,21.912745
413,7.9500732
414,25.538242
415,10.312955
416,5.463224
417,20.988356
418,15.639996
419,2.010771
420,9.541748
421,7.0453615
422,12.204504
423,43.27031
424,6.3836946
425,2.3663645
426,8.032775
427,11.325502
428,5.803713
429,26.548927
430,7.4645367
431,11.486264
432,9.552424
433,4.2714686
434,-0.10444748
435,28.389772
436,7.9017105
437,2.393696
438,27.541925
439,7.7277513
440,13.004508
441,20.226274
442,30.76154
443,6.0049925
444,12.0481615
445,18.055756
446,31.057594
447,19.605396
448,18.209557
449,7.7228756
450,2.3594265
451,12.478357
452,10.627363
453,20.021923
454,9.4954
455,10.326419
456,8.43047
457,10.565165
458,21.965988
459,7.3164415
460,8.598659
461,8.44501
462,4.9639096
463,25.547915
464,-0.26517826
465,27.05384
466,9.209539
467,0.38468522
468,11.848537
469,14.167231
470,20.100798
471,5.3030396
472,11.497359
473,5.1335793
474,8.194375
475,13.836954
476,21.77114
477,6.371534
478,8.599633
479,15.439259
480,8.22652
481,23.2602
482,30.316244
483,13.106348
484,7.157584
485,16.883366
486,4.3760724
487,23.650242
488,30.521662
489,6.389567
490,2.7653515
491,2.5157256
492,29.152094
493,22.178928
494,16.378609
495,8.000993
496,8.170031
497,39.60862
498,9.49143
499,3.5373743
500,8.733924
501,12.038246
502,11.314052
503,7.24091
504,3.6265085
505,0.02539423
506,9.450854
507,6.8993864
508,18.309837
509,2.325942
510,13.480325
511,20.170095
512,12.020841
513,16.833403
514,3.1273196
515,20.844887
516,23.61166
517,15.879272
518,24.213425
519,7.4265633
520,16.883118
521,5.8920627
522,11.019269
523,3.866921
524,11.503269
525,15.068081
526,8.562874
527,10.40371
528,7.7847066
529,12.162598
530,21.848457
531,8.473776
532,5.594006
533,33.95253
534,6.613893
535,-0.16307992
536,9.935087
537,6.8598657
538,7.2942433
539,10.135633
540,13.843116
541,14.637043
542,21.158297
543,13.145113
544,6.0660005
545,5.7858434
546,9.171631
547,2.212826
548,2.684827
549,9.918805
550,5.8096104
551,4.9337935
552,8.903074
553,17.019136
554,14.715698
555,18.32675
556,24.425898
557,11.150333
558,35.42936
559,16.985611
560,15.94262
561,12.878403
562,15.814791
563,17.503168
564,10.139714
565,7.788299
566,8.469994
567,12.280345
568,23.853321
569,7.730088
570,3.6319458
571,26.991104
572,21.076698
573,11.831818
574,12.685834
575,32.921013
576,18.613123
577,7.23254
578,6.3460226
579,11.842724
580,4.395771
581,7.2686405
582,13.443421
583,10.521828
584,19.501928
585,7.47142
586,16.22494
587,31.264477
588,10.148939
589,10.827365
590,32.19991
591,13.093782
592,26.604782
593,24.25807
594,14.656495
595,10.496586
596,18.823345
597,7.6679974
598,42.65958
599,32.810276
600,15.715009
601,31.794792
602,8.488232
603,0.54263306
604,6.066487
605,35.796288
606,36.96853
607,32.81879
608,20.563202
609,11.459106
610,7.194758
611,10.932578
612,6.2829404
613,5.915066
614,4.061633
615,13.576814
616,11.689738
617,8.77663
618,12.757356
619,-2.0745914
620,29.181854
621,15.452322
622,34.335316
623,9.395536
624,5.8096104
625,7.005354
626,4.0124655
627,7.454362
628,21.309208
629,3.9580412
630,5.268096
631,5.8397703
632,0.35493356
633,11.654543
634,13.599537
635,40.591934
636,5.4928503
637,9.055685
638,27.802538
639,32.71678
640,11.902194
641,9.6448345
642,12.218151
643,15.959439
644,8.196722
645,6.4599786
646,6.635332
647,15.730269
648,21.125492
