Id,TARGET
0,17.1272035125516
1,7.382027411385042
2,3.976216260036468
3,4.547811642799283
4,3.9810843337644766
5,24.400254784781765
6,19.736053290029773
7,-3.01288752794056
8,-6.073476021993166
9,10.14840522105484
10,14.887405071184483
11,16.191502889389486
12,18.18963692327213
13,9.834055517143142
14,14.555214904002252
15,12.980207975887115
16,8.343357836450693
17,6.500395973636012
18,32.25992151210049
19,10.201991961721678
20,27.051817798648855
21,32.876183297759326
22,20.623134245974867
23,-4.711801618074194
24,9.009094372820158
25,33.17524257994138
26,36.822788082233046
27,4.117705153046202
28,40.71953334956741
29,24.228556438941826
30,12.976329309616936
31,23.755975716394406
32,18.728743247518608
33,2.0114471467587567
34,47.84907946191856
35,9.357201975902608
36,26.878181054055958
37,12.992735576253672
38,26.707271244770368
39,1.5143888370943408
40,8.380875386688052
41,11.82415561345517
42,21.628069530709944
43,5.094500406046251
44,12.599416234062776
45,9.557623309417531
46,35.46990744556605
47,2.1014090911781214
48,44.38173402969772
49,9.86718680228625
50,20.438813749365575
51,8.704191180085243
52,45.10865653405634
53,5.698290098896614
54,19.435829262483235
55,18.02008491243359
56,-3.441304617516149
57,24.852312807233332
58,17.565037570493683
59,25.451575010350997
60,18.890198908869117
61,19.61084455978315
62,14.950058130671799
63,17.842789548052473
64,8.08823231028114
65,41.772622202940724
66,18.307278803686646
67,38.423565574749986
68,40.52841807570664
69,14.447828795959467
70,23.841922880583066
71,9.417341655152402
72,1.1491617207274434
73,19.282677048015145
74,31.711540645146282
75,24.814339760784286
76,30.21203592841453
77,-4.329732620876854
78,18.089192507647866
79,19.387188592010077
80,19.405061554039033
81,68.40160761307072
82,25.42638418199448
83,31.020663586609846
84,10.64309513569744
85,60.75729968269634
86,5.444667650088597
87,22.76327001044334
88,16.446745935312745
89,5.808961808178019
90,19.280731202213886
91,16.546497567641673
92,23.62938572974833
93,6.574613326224274
94,14.914425304842803
95,14.467249087985493
96,52.46810891840991
97,15.96396318320298
98,9.257320705718396
99,41.01251260706259
100,12.068615624130695
101,6.830110243015664
102,19.322327500163777
103,10.157377124616605
104,20.06366810025687
105,7.626812527241979
106,8.762539697052059
107,44.44957209052093
108,8.184869366238601
109,9.104469919882597
110,19.74257667346121
111,-1.6519535791212618
112,14.93901709817835
113,13.059942441282873
114,14.626272296065615
115,30.58833932889697
116,20.48688600335594
117,72.85511673846385
118,20.167823772290653
119,8.0277115246689
120,3.6121020710769667
121,16.93925854056983
122,30.522332063494098
123,32.893266410082376
124,69.20769515030486
125,4.982307293335921
126,22.914507577026328
127,9.212384698784469
128,9.723767697797012
129,10.467583582357658
130,13.18973439853093
131,3.2063421712485063
132,18.58737872142507
133,16.148754918555667
134,16.054966652350103
135,15.047371183994606
136,26.663596614414676
137,13.419372606199794
138,77.21209751673415
139,33.119437884212914
140,18.14583346600144
141,6.192260964766959
142,15.303207186907995
143,18.337296830700915
144,11.0754728457152
145,47.197676088142416
146,13.53208618185986
147,6.796750500992605
148,7.462837652472873
149,20.96624253881268
150,63.345424365517744
151,7.596905098485628
152,1.797894180277602
153,15.925476093899032
154,7.418604300496323
155,8.51807612954314
156,11.026605520701121
157,18.88951727631308
158,10.976874996553201
159,10.944456907416797
160,30.470167718022864
161,22.015244308326146
162,1.692016769861203
163,5.600180707830777
164,7.906581601372862
165,22.97779915860788
166,32.939868310022845
167,28.845555301855285
168,4.9991158293120215
169,-1.8364109148583267
170,4.0277087820571715
171,45.04977616236246
172,8.068134947733988
173,3.161872684182404
174,10.997677608596433
175,30.691345019923933
176,5.97691381937619
177,6.105743416687954
178,85.15110215082859
179,11.125992713000748
180,18.080107207198516
181,24.49138587634365
182,15.20659131566628
183,19.029508860585008
184,13.390537840428662
185,8.377250944016811
186,10.380078918162186
187,33.91121822417759
188,36.623765616026674
189,0.14761187964016287
190,67.2124088119133
191,3.502970557164712
192,8.129155564611242
193,10.384488289177765
194,33.44275500735696
195,22.424979998417342
196,31.705922413369198
197,21.854155661646118
198,51.62915225944951
199,35.38359904860956
200,18.360071016660743
201,19.744862591838174
202,16.03440648518744
203,10.79681570714057
204,16.25600365203819
205,13.546801945520137
206,7.177093077735808
207,21.355019573179874
208,22.721325708141112
209,11.09272994375487
210,7.10856021193284
211,4.246125473091052
212,13.028432374335624
213,15.914693485954905
214,2.943656947879539
215,33.0109443379319
216,9.36657952112025
217,22.987816455980255
218,3.9769445511492663
219,10.180962531011826
220,23.679390798375913
221,25.454022093286873
222,32.55059942176682
223,13.420153420714495
224,22.546481364953735
225,17.583375078085858
226,7.3119402151337916
227,26.680012253347464
228,10.2803413972626
229,-4.7807151738607025
230,10.042479936652484
231,21.166234840321735
232,6.288946753537969
233,15.186831029987815
234,81.85369957829893
235,14.457438119155682
236,30.59036863624234
237,13.265794441138219
238,5.5433800779794815
239,9.862421751036361
240,14.089680451384275
241,59.345934551994134
242,11.176874977386872
243,6.667279461365778
244,33.35669480647239
245,9.944045587943737
246,9.941754659125476
247,5.332288157059235
248,22.944616932891144
249,15.826927632256998
250,9.412133436414635
251,6.5104731242431875
252,18.689426926384343
253,28.11946427249402
254,16.975860981210214
255,14.973530944983622
256,19.104654025080073
257,45.62666040436089
258,23.873418734194622
259,31.243626650737372
260,30.017055193931867
261,1.5653372757389175
262,25.486405104732718
263,16.17285460547092
264,17.903744199172863
265,20.96240125626703
266,10.997029288977682
267,3.8579300899668176
268,3.2710954003516903
269,8.450461608610853
270,11.13377240796998
271,69.7406716429152
272,24.922004037092123
273,-1.0350597304400715
274,11.420434029890256
275,13.059942441282873
276,10.450606539643871
277,13.039614091015697
278,8.510261666749098
279,40.712897679616546
280,9.94610965989403
281,11.921824760083869
282,20.18845615056984
283,2.5774993352455446
284,9.503066828278161
285,22.74951508421084
286,48.987262499878966
287,5.06862370691416
288,0.9690938444361841
289,2.5789462085004704
290,4.635104480200418
291,34.517145145845625
292,24.004923837026457
293,13.26896097507174
294,7.782187261438676
295,12.831786262954097
296,10.166189029462092
297,3.675704844866109
298,27.567170448990176
299,20.61248289421811
300,9.437138780499298
301,6.851389764426919
302,6.349749410329171
303,14.028996799241417
304,20.177443219730655
305,13.1663552641865
306,45.253146059974796
307,33.84240298943828
308,10.580799850666098
309,10.705588225848864
310,15.42285169921383
311,18.156114109973537
312,14.030007156056755
313,24.893004163046953
314,17.823900813427464
315,13.246186905058684
316,5.067120017707232
317,10.132092687427562
318,48.18542289562984
319,16.04079821908926
320,22.11808757294686
321,24.003418562814062
322,34.52827966544267
323,34.93709991478801
324,39.51963045130144
325,8.793009306480446
326,13.300857870223382
327,7.739216297324614
328,4.421733795980122
329,24.481963919202002
330,9.481591109550061
331,25.417478008273832
332,31.63087257489032
333,6.296163487622371
334,20.331589402664235
335,28.780823902775598
336,5.597138233766499
337,15.952509949681538
338,15.059454754122928
339,16.453913003183732
340,29.765305957084195
341,11.965912679994181
342,33.77555264142928
343,11.717640594117228
344,57.59635423081649
345,19.311808797007842
346,15.491822591376945
347,11.679470709779258
348,12.029171692605232
349,26.137962783802024
350,20.631301029448725
351,20.639208821115794
352,44.846503406030635
353,12.814257358383452
354,37.30679204394653
355,8.075437061522605
356,17.66769249860552
357,33.611240505020206
358,15.940930691774366
359,15.817021588699184
360,21.49702826316208
361,14.020369082978139
362,12.175119854581375
363,11.731028132755181
364,4.7981002288508705
365,10.13891345751037
366,45.54298390377067
367,7.784762707399013
368,8.053040131842067
369,21.15866963870885
370,7.030472786337178
371,21.34385049438325
372,4.691930219359612
373,10.467122202949183
374,37.487359093237956
375,21.085617978360965
376,11.087314828157355
377,22.427821190355168
378,4.359946072558472
379,5.73523006058403
380,28.300484472406325
381,40.39371158425055
382,19.482767928245284
383,21.492572321406872
384,16.811759452613718
385,25.190582389884206
386,58.31418503113558
387,13.110456915633007
388,3.9068328154283485
389,5.668565810972259
390,32.82784773540473
391,13.369075328935295
392,60.736008363629395
393,27.00112589074399
394,11.407950696325852
395,27.66490192751992
396,13.18182742762939
397,9.59798004650087
398,7.575387977791042
399,2.051816588183792
400,11.568046897015407
401,17.720388249445595
402,19.620957088828128
403,19.159145488568004
404,22.989001651954062
405,17.64634798627497
406,14.539467098929928
407,16.629708721408168
408,12.921264520555889
409,20.59016071873986
410,34.19372588189357
411,-16.619765563785737
412,26.638555798352215
413,23.51651570179328
414,10.436982377876394
415,4.267914184413609
416,27.42393980455782
417,60.290652288173646
418,19.625666204732497
419,17.546984520351284
420,6.02597707313384
421,20.845934854497877
422,61.587452176347554
423,16.508975082081946
424,3.5475939426649283
425,33.27525956981114
426,25.637861482420774
427,7.08459118882379
428,7.956890584826539
429,29.23815970945573
430,27.544852164721064
431,12.74542025690153
432,6.387102747339849
433,13.222369722604165
434,11.586084568266656
435,15.36404859903238
436,13.85961748526852
437,5.007628215164797
438,60.153219779943825
439,11.54872721101091
440,22.708809996332434
441,9.068375461110453
442,32.705079480075376
443,5.019405891587228
444,22.152424518014886
445,8.792090185196422
446,9.47826696646191
447,7.08808803973657
448,13.191333509317971
449,78.11131018704125
450,17.68240294812282
451,13.46835164352453
452,27.68831508394944
453,11.300170779188665
454,14.212263652524872
